"ACCIDENT_NO","SURFACE_COND","Surface Cond Desc","SURFACE_COND_SEQ"
"32000038203 ","1","Dry","1"
"32000038204 ","1","Dry","1"
"32000038209 ","1","Dry","1"
"32000038214 ","1","Dry","1"
"32000038223 ","1","Dry","1"
"32000038228 ","1","Dry","1"
"32000038233 ","1","Dry","1"
"32000038241 ","1","Dry","1"
"32000038321 ","1","Dry","1"
"32000038327 ","1","Dry","1"
"32000038332 ","1","Dry","1"
"32000038354 ","1","Dry","1"
"32000038357 ","1","Dry","1"
"32000038391 ","1","Dry","1"
"32000038394 ","1","Dry","1"
"32000038490 ","1","Dry","1"
"32000038494 ","2","Wet","1"
"32000038506 ","1","Dry","1"
"32000038519 ","1","Dry","1"
"32000038536 ","1","Dry","1"
"32000038538 ","1","Dry","1"
"32000038552 ","1","Dry","1"
"32000038598 ","1","Dry","1"
"32000038603 ","1","Dry","1"
"32000038604 ","9","Unknown","1"
"32000038606 ","1","Dry","1"
"32000038618 ","1","Dry","1"
"32000038630 ","1","Dry","1"
"32000038633 ","1","Dry","1"
"32000038635 ","2","Wet","1"
"32000038636 ","1","Dry","1"
"32000038638 ","1","Dry","1"
"32000038644 ","1","Dry","1"
"32000038645 ","1","Dry","1"
"32000038647 ","1","Dry","1"
"32000038651 ","1","Dry","1"
"32000038654 ","1","Dry","1"
"32000038656 ","2","Wet","1"
"32000038663 ","1","Dry","1"
"32000038664 ","1","Dry","1"
"32000038673 ","1","Dry","1"
"32000038683 ","1","Dry","1"
"32000038687 ","1","Dry","1"
"32000038693 ","1","Dry","1"
"32000038702 ","1","Dry","1"
"32000038713 ","1","Dry","1"
"32000038759 ","1","Dry","1"
"32000038766 ","1","Dry","1"
"32000038782 ","1","Dry","1"
"32000038794 ","1","Dry","1"
"32000038798 ","1","Dry","1"
"32000038823 ","9","Unknown","1"
"32000038841 ","1","Dry","1"
"32000038868 ","1","Dry","1"
"32000038871 ","1","Dry","1"
"32000038875 ","1","Dry","1"
"32000038878 ","2","Wet","1"
"32000038917 ","1","Dry","1"
"32000038924 ","2","Wet","1"
"32000038933 ","2","Wet","1"
"32000038945 ","2","Wet","1"
"32000038947 ","1","Dry","1"
"32000038999 ","1","Dry","1"
"32000039011 ","1","Dry","1"
"32000039014 ","1","Dry","1"
"32000039031 ","1","Dry","1"
"32000039036 ","1","Dry","1"
"32000039080 ","1","Dry","1"
"32000039091 ","1","Dry","1"
"32000039093 ","1","Dry","1"
"32000039095 ","1","Dry","1"
"32000039099 ","2","Wet","1"
"32000039103 ","2","Wet","1"
"32000039105 ","1","Dry","1"
"32000039106 ","1","Dry","1"
"32000039108 ","1","Dry","1"
"32000039113 ","1","Dry","1"
"32000039116 ","1","Dry","1"
"32000039121 ","1","Dry","1"
"32000039129 ","1","Dry","1"
"32000039135 ","2","Wet","1"
"32000039139 ","1","Dry","1"
"32000039145 ","1","Dry","1"
"32000039149 ","1","Dry","1"
"32000039162 ","1","Dry","1"
"32000039166 ","1","Dry","1"
"32000039187 ","1","Dry","1"
"32000039191 ","1","Dry","1"
"32000039203 ","1","Dry","1"
"32000039212 ","1","Dry","1"
"32000039213 ","1","Dry","1"
"32000039217 ","2","Wet","1"
"32000039218 ","1","Dry","1"
"32000039221 ","1","Dry","1"
"32000039258 ","1","Dry","1"
"32000039268 ","1","Dry","1"
"32000039269 ","1","Dry","1"
"32000039395 ","1","Dry","1"
"32000039399 ","1","Dry","1"
"32000039409 ","1","Dry","1"
"32000039411 ","1","Dry","1"
"32000039416 ","1","Dry","1"
"32000039417 ","1","Dry","1"
"32000039418 ","1","Dry","1"
"32000039421 ","1","Dry","1"
"32000039426 ","1","Dry","1"
"32000039435 ","1","Dry","1"
"32000039439 ","1","Dry","1"
"32000039442 ","1","Dry","1"
"32000039447 ","1","Dry","1"
"32000039458 ","1","Dry","1"
"32000039482 ","1","Dry","1"
"32000039483 ","1","Dry","1"
"32000039485 ","2","Wet","1"
"32000039487 ","2","Wet","1"
"32000039494 ","1","Dry","1"
"32000039498 ","1","Dry","1"
"32000039503 ","1","Dry","1"
"32000039505 ","1","Dry","1"
"32000039512 ","1","Dry","1"
"32000039524 ","1","Dry","1"
"32000039528 ","1","Dry","1"
"32000039532 ","1","Dry","1"
"32000039534 ","1","Dry","1"
"32000039536 ","1","Dry","1"
"32000039542 ","1","Dry","1"
"32000039544 ","1","Dry","1"
"32000039554 ","1","Dry","1"
"32000039560 ","1","Dry","1"
"32000039562 ","1","Dry","1"
"32000039586 ","1","Dry","1"
"32000039591 ","2","Wet","1"
"32000039595 ","2","Wet","1"
"32000039604 ","1","Dry","1"
"32000039607 ","1","Dry","1"
"32000039612 ","1","Dry","1"
"32000039615 ","1","Dry","1"
"32000039621 ","1","Dry","1"
"32000039623 ","1","Dry","1"
"32000039731 ","5","Icy","1"
"32000039757 ","1","Dry","1"
"32000039766 ","1","Dry","1"
"32000039803 ","1","Dry","1"
"32000039807 ","1","Dry","1"
"32000039809 ","1","Dry","1"
"32000039823 ","1","Dry","1"
"32000039826 ","1","Dry","1"
"32000039830 ","1","Dry","1"
"32000039853 ","1","Dry","1"
"32000039855 ","1","Dry","1"
"32000039863 ","1","Dry","1"
"32000039883 ","1","Dry","1"
"32000039884 ","1","Dry","1"
"32000039904 ","1","Dry","1"
"32000039916 ","1","Dry","1"
"32000039977 ","1","Dry","1"
"32000039980 ","1","Dry","1"
"32000040017 ","1","Dry","1"
"32000040021 ","1","Dry","1"
"32000040025 ","1","Dry","1"
"32000040026 ","1","Dry","1"
"32000040032 ","1","Dry","1"
"32000040033 ","1","Dry","1"
"32000040043 ","1","Dry","1"
"32000040044 ","1","Dry","1"
"32000040047 ","1","Dry","1"
"32000040048 ","1","Dry","1"
"32000040049 ","1","Dry","1"
"32000040050 ","1","Dry","1"
"32000040053 ","1","Dry","1"
"32000040055 ","1","Dry","1"
"32000040061 ","1","Dry","1"
"32000040120 ","1","Dry","1"
"32000040250 ","1","Dry","1"
"32000040263 ","1","Dry","1"
"32000040264 ","1","Dry","1"
"32000040271 ","1","Dry","1"
"32000040273 ","1","Dry","1"
"32000040278 ","1","Dry","1"
"32000040280 ","1","Dry","1"
"32000040305 ","9","Unknown","1"
"32000040312 ","1","Dry","1"
"32000040318 ","1","Dry","1"
"32000040328 ","1","Dry","1"
"32000040344 ","1","Dry","1"
"32000040345 ","1","Dry","1"
"32000040348 ","1","Dry","1"
"32000040351 ","1","Dry","1"
"32000040353 ","1","Dry","1"
"32000040375 ","1","Dry","1"
"32000040391 ","1","Dry","1"
"32000040407 ","1","Dry","1"
"32000040411 ","1","Dry","1"
"32000040412 ","1","Dry","1"
"32000040419 ","2","Wet","1"
"32000040442 ","1","Dry","1"
"32000040448 ","1","Dry","1"
"32000040457 ","1","Dry","1"
"32000040467 ","1","Dry","1"
"32000040470 ","1","Dry","1"
"32000040472 ","1","Dry","1"
"32000040477 ","1","Dry","1"
"32000040479 ","1","Dry","1"
"32000040484 ","1","Dry","1"
"32000040488 ","1","Dry","1"
"32000040497 ","1","Dry","1"
"32000040509 ","1","Dry","1"
"32000040524 ","1","Dry","1"
"32000040537 ","1","Dry","1"
"32000040543 ","1","Dry","1"
"32000040556 ","1","Dry","1"
"32000040566 ","1","Dry","1"
"32000040577 ","9","Unknown","1"
"32000040584 ","1","Dry","1"
"32000040592 ","1","Dry","1"
"32000040595 ","1","Dry","1"
"32000040674 ","2","Wet","1"
"32000040717 ","1","Dry","1"
"32000040718 ","1","Dry","1"
"32000040731 ","1","Dry","1"
"32000040734 ","1","Dry","1"
"32000040735 ","1","Dry","1"
"32000040736 ","1","Dry","1"
"32000040742 ","2","Wet","1"
"32000040748 ","1","Dry","1"
"32000040753 ","1","Dry","1"
"32000040754 ","1","Dry","1"
"32000040765 ","1","Dry","1"
"32000040770 ","1","Dry","1"
"32000040772 ","1","Dry","1"
"32000040779 ","2","Wet","1"
"32000040780 ","1","Dry","1"
"32000040781 ","2","Wet","1"
"32000040883 ","1","Dry","1"
"32000040884 ","1","Dry","1"
"32000040891 ","1","Dry","1"
"32000040892 ","1","Dry","1"
"32000040894 ","1","Dry","1"
"32000040897 ","1","Dry","1"
"32000040909 ","1","Dry","1"
"32000040926 ","1","Dry","1"
"32000040935 ","1","Dry","1"
"32000040948 ","1","Dry","1"
"32000040964 ","1","Dry","1"
"32000040968 ","1","Dry","1"
"32000040969 ","1","Dry","1"
"32000041000 ","1","Dry","1"
"32000041069 ","1","Dry","1"
"32000041106 ","1","Dry","1"
"32000041107 ","1","Dry","1"
"32000041109 ","1","Dry","1"
"32001000017 ","1","Dry","1"
"32001000046 ","1","Dry","1"
"32001000056 ","1","Dry","1"
"32001000113 ","1","Dry","1"
"32001000132 ","1","Dry","1"
"32001000135 ","1","Dry","1"
"32001000138 ","1","Dry","1"
"32001000140 ","1","Dry","1"
"32001000141 ","1","Dry","1"
"32001000142 ","1","Dry","1"
"32001000151 ","1","Dry","1"
"32001000192 ","1","Dry","1"
"32001000198 ","1","Dry","1"
"32001000200 ","1","Dry","1"
"32001000202 ","1","Dry","1"
"32001000205 ","1","Dry","1"
"32001000211 ","1","Dry","1"
"32001000213 ","1","Dry","1"
"32001000215 ","1","Dry","1"
"32001000216 ","1","Dry","1"
"32001000217 ","1","Dry","1"
"32001000220 ","1","Dry","1"
"32001000224 ","1","Dry","1"
"32001000230 ","1","Dry","1"
"32001000246 ","1","Dry","1"
"32001000340 ","1","Dry","1"
"32001000350 ","1","Dry","1"
"32001000354 ","1","Dry","1"
"32001000363 ","1","Dry","1"
"32001000366 ","1","Dry","1"
"32001000370 ","1","Dry","1"
"32001000376 ","1","Dry","1"
"32001000381 ","1","Dry","1"
"32001000389 ","1","Dry","1"
"32001000393 ","1","Dry","1"
"32001000398 ","1","Dry","1"
"32001000410 ","1","Dry","1"
"32001000412 ","2","Wet","1"
"32001000425 ","1","Dry","1"
"32001000430 ","1","Dry","1"
"32001000432 ","1","Dry","1"
"32001000434 ","1","Dry","1"
"32001000436 ","1","Dry","1"
"32001000438 ","1","Dry","1"
"32001000442 ","1","Dry","1"
"32001000626 ","1","Dry","1"
"32001000634 ","1","Dry","1"
"32001000643 ","1","Dry","1"
"32001000645 ","1","Dry","1"
"32001000646 ","1","Dry","1"
"32001000648 ","1","Dry","1"
"32001000650 ","2","Wet","1"
"32001000703 ","1","Dry","1"
"32001000714 ","1","Dry","1"
"32001000734 ","1","Dry","1"
"32001000736 ","1","Dry","1"
"32001000742 ","1","Dry","1"
"32001000745 ","1","Dry","1"
"32001000752 ","1","Dry","1"
"32001000757 ","1","Dry","1"
"32001000764 ","1","Dry","1"
"32001000790 ","1","Dry","1"
"32001000834 ","1","Dry","1"
"32001000837 ","1","Dry","1"
"32001000840 ","2","Wet","1"
"32001000844 ","1","Dry","1"
"32001000896 ","1","Dry","1"
"32001000903 ","1","Dry","1"
"32001000906 ","1","Dry","1"
"32001000908 ","1","Dry","1"
"32001000911 ","1","Dry","1"
"32001000913 ","1","Dry","1"
"32001000935 ","1","Dry","1"
"32001000939 ","1","Dry","1"
"32001000945 ","2","Wet","1"
"32001000946 ","1","Dry","1"
"32001000974 ","1","Dry","1"
"32001000977 ","1","Dry","1"
"32001000979 ","1","Dry","1"
"32001000982 ","1","Dry","1"
"32001000986 ","1","Dry","1"
"32001000987 ","1","Dry","1"
"32001001002 ","1","Dry","1"
"32001001028 ","1","Dry","1"
"32001001030 ","1","Dry","1"
"32001001032 ","1","Dry","1"
"32001001081 ","1","Dry","1"
"32001001089 ","1","Dry","1"
"32001001096 ","1","Dry","1"
"32001001137 ","1","Dry","1"
"32001001165 ","1","Dry","1"
"32001001168 ","1","Dry","1"
"32001001191 ","1","Dry","1"
"32001001193 ","2","Wet","1"
"32001001200 ","2","Wet","1"
"32001001204 ","1","Dry","1"
"32001001207 ","1","Dry","1"
"32001001213 ","2","Wet","1"
"32001001219 ","1","Dry","1"
"32001001225 ","1","Dry","1"
"32001001241 ","1","Dry","1"
"32001001248 ","1","Dry","1"
"32001001267 ","1","Dry","1"
"32001001413 ","1","Dry","1"
"32001001415 ","1","Dry","1"
"32001001434 ","1","Dry","1"
"32001001435 ","1","Dry","1"
"32001001444 ","1","Dry","1"
"32001001464 ","1","Dry","1"
"32001001470 ","2","Wet","1"
"32001001506 ","1","Dry","1"
"32001001514 ","1","Dry","1"
"32001001517 ","1","Dry","1"
"32001001527 ","1","Dry","1"
"32001001530 ","1","Dry","1"
"32001001550 ","1","Dry","1"
"32001001557 ","1","Dry","1"
"32001001561 ","1","Dry","1"
"32001001640 ","1","Dry","1"
"32001001663 ","1","Dry","1"
"32001001671 ","1","Dry","1"
"32001001685 ","1","Dry","1"
"32001001696 ","1","Dry","1"
"32001001709 ","2","Wet","1"
"32001001718 ","2","Wet","1"
"32001001729 ","1","Dry","1"
"32001001732 ","1","Dry","1"
"32001001748 ","1","Dry","1"
"32001001768 ","1","Dry","1"
"32001001778 ","1","Dry","1"
"32001001780 ","1","Dry","1"
"32001001796 ","1","Dry","1"
"32001001802 ","1","Dry","1"
"32001001807 ","1","Dry","1"
"32001001810 ","1","Dry","1"
"32001001813 ","1","Dry","1"
"32001001815 ","1","Dry","1"
"32001001816 ","1","Dry","1"
"32001001823 ","1","Dry","1"
"32001001827 ","1","Dry","1"
"32001001828 ","2","Wet","1"
"32001001829 ","1","Dry","1"
"32001001832 ","1","Dry","1"
"32001001845 ","1","Dry","1"
"32001001849 ","1","Dry","1"
"32001001850 ","1","Dry","1"
"32001001855 ","1","Dry","1"
"32001001856 ","1","Dry","1"
"32001001859 ","1","Dry","1"
"32001001863 ","1","Dry","1"
"32001001869 ","2","Wet","1"
"32001001875 ","1","Dry","1"
"32001001878 ","1","Dry","1"
"32001001885 ","1","Dry","1"
"32001001902 ","1","Dry","1"
"32001002026 ","1","Dry","1"
"32001002037 ","2","Wet","1"
"32001002045 ","1","Dry","1"
"32001002065 ","1","Dry","1"
"32001002066 ","1","Dry","1"
"32001002069 ","1","Dry","1"
"32001002145 ","1","Dry","1"
"32001002165 ","2","Wet","1"
"32001002225 ","1","Dry","1"
"32001002235 ","1","Dry","1"
"32001002247 ","2","Wet","1"
"32001002249 ","1","Dry","1"
"32001002255 ","1","Dry","1"
"32001002256 ","2","Wet","1"
"32001002259 ","1","Dry","1"
"32001002263 ","1","Dry","1"
"32001002270 ","1","Dry","1"
"32001002273 ","1","Dry","1"
"32001002293 ","1","Dry","1"
"32001002295 ","1","Dry","1"
"32001002299 ","1","Dry","1"
"32001002300 ","1","Dry","1"
"32001002302 ","1","Dry","1"
"32001002305 ","1","Dry","1"
"32001002307 ","2","Wet","1"
"32001002309 ","1","Dry","1"
"32001002311 ","1","Dry","1"
"32001002316 ","1","Dry","1"
"32001002317 ","1","Dry","1"
"32001002322 ","1","Dry","1"
"32001002330 ","1","Dry","1"
"32001002333 ","1","Dry","1"
"32001002341 ","1","Dry","1"
"32001002348 ","1","Dry","1"
"32001002355 ","1","Dry","1"
"32001002362 ","1","Dry","1"
"32001002363 ","1","Dry","1"
"32001002366 ","1","Dry","1"
"32001002368 ","2","Wet","1"
"32001002375 ","1","Dry","1"
"32001002378 ","1","Dry","1"
"32001002386 ","1","Dry","1"
"32001002448 ","2","Wet","1"
"32001002452 ","1","Dry","1"
"32001002455 ","1","Dry","1"
"32001002458 ","1","Dry","1"
"32001002462 ","1","Dry","1"
"32001002474 ","1","Dry","1"
"32001002486 ","1","Dry","1"
"32001002488 ","1","Dry","1"
"32001002492 ","1","Dry","1"
"32001002509 ","1","Dry","1"
"32001002681 ","1","Dry","1"
"32001002682 ","1","Dry","1"
"32001002696 ","1","Dry","1"
"32001002701 ","1","Dry","1"
"32001002710 ","2","Wet","1"
"32001002713 ","1","Dry","1"
"32001002720 ","1","Dry","1"
"32001002747 ","1","Dry","1"
"32001002795 ","1","Dry","1"
"32001002849 ","1","Dry","1"
"32001002859 ","1","Dry","1"
"32001002871 ","1","Dry","1"
"32001002910 ","1","Dry","1"
"32001002914 ","1","Dry","1"
"32001002916 ","1","Dry","1"
"32001002918 ","1","Dry","1"
"32001002920 ","1","Dry","1"
"32001002927 ","1","Dry","1"
"32001002931 ","1","Dry","1"
"32001002934 ","1","Dry","1"
"32001002939 ","1","Dry","1"
"32001002941 ","1","Dry","1"
"32001002943 ","1","Dry","1"
"32001002962 ","1","Dry","1"
"32001002967 ","1","Dry","1"
"32001002971 ","1","Dry","1"
"32001002977 ","1","Dry","1"
"32001002981 ","1","Dry","1"
"32001002988 ","1","Dry","1"
"32001002998 ","2","Wet","1"
"32001003002 ","1","Dry","1"
"32001003006 ","1","Dry","1"
"32001003018 ","1","Dry","1"
"32001003042 ","1","Dry","1"
"32001003045 ","1","Dry","1"
"32001003193 ","1","Dry","1"
"32001003200 ","1","Dry","1"
"32001003225 ","1","Dry","1"
"32001003227 ","1","Dry","1"
"32001003249 ","1","Dry","1"
"32001003258 ","1","Dry","1"
"32001003260 ","2","Wet","1"
"32001003261 ","1","Dry","1"
"32001003263 ","1","Dry","1"
"32001003266 ","1","Dry","1"
"32001003267 ","1","Dry","1"
"32001003269 ","1","Dry","1"
"32001003270 ","1","Dry","1"
"32001003272 ","1","Dry","1"
"32001003274 ","1","Dry","1"
"32001003278 ","1","Dry","1"
"32001003279 ","1","Dry","1"
"32001003284 ","1","Dry","1"
"32001003294 ","1","Dry","1"
"32001003306 ","9","Unknown","1"
"32001003313 ","9","Unknown","1"
"32001003318 ","1","Dry","1"
"32001003327 ","1","Dry","1"
"32001003330 ","1","Dry","1"
"32001003399 ","1","Dry","1"
"32001003404 ","1","Dry","1"
"32001003413 ","1","Dry","1"
"32001003419 ","1","Dry","1"
"32001003420 ","1","Dry","1"
"32001003424 ","1","Dry","1"
"32001003438 ","1","Dry","1"
"32001003530 ","1","Dry","1"
"32001003605 ","1","Dry","1"
"32001003614 ","1","Dry","1"
"32001003617 ","1","Dry","1"
"32001003620 ","1","Dry","1"
"32001003622 ","1","Dry","1"
"32001003623 ","1","Dry","1"
"32001003625 ","1","Dry","1"
"32001003627 ","1","Dry","1"
"32001003628 ","1","Dry","1"
"32001003630 ","1","Dry","1"
"32001003631 ","1","Dry","1"
"32001003632 ","1","Dry","1"
"32001003633 ","1","Dry","1"
"32001003637 ","1","Dry","1"
"32001003641 ","1","Dry","1"
"32001003645 ","1","Dry","1"
"32001003649 ","1","Dry","1"
"32001003650 ","1","Dry","1"
"32001003654 ","1","Dry","1"
"32001003655 ","1","Dry","1"
"32001003656 ","1","Dry","1"
"32001003657 ","1","Dry","1"
"32001003660 ","1","Dry","1"
"32001003662 ","1","Dry","1"
"32001003665 ","1","Dry","1"
"32001003668 ","1","Dry","1"
"32001003709 ","1","Dry","1"
"32001003717 ","1","Dry","1"
"32001003741 ","1","Dry","1"
"32001003743 ","1","Dry","1"
"32001003744 ","2","Wet","1"
"32001003751 ","1","Dry","1"
"32001003752 ","1","Dry","1"
"32001003758 ","1","Dry","1"
"32001003767 ","1","Dry","1"
"32001003896 ","1","Dry","1"
"32001003932 ","1","Dry","1"
"32001003937 ","1","Dry","1"
"32001003977 ","1","Dry","1"
"32001003985 ","1","Dry","1"
"32001004056 ","1","Dry","1"
"32001004060 ","1","Dry","1"
"32001004064 ","1","Dry","1"
"32001004071 ","1","Dry","1"
"32001004076 ","1","Dry","1"
"32001004084 ","1","Dry","1"
"32001004097 ","1","Dry","1"
"32001004124 ","1","Dry","1"
"32001004136 ","1","Dry","1"
"32001004138 ","1","Dry","1"
"32001004139 ","1","Dry","1"
"32001004159 ","1","Dry","1"
"32001004166 ","1","Dry","1"
"32001004169 ","1","Dry","1"
"32001004207 ","1","Dry","1"
"32001004278 ","1","Dry","1"
"32001004285 ","1","Dry","1"
"32001004302 ","9","Unknown","1"
"32001004312 ","1","Dry","1"
"32001004323 ","9","Unknown","1"
"32001004397 ","1","Dry","1"
"32001004410 ","2","Wet","1"
"32001004429 ","1","Dry","1"
"32001004449 ","1","Dry","1"
"32001004468 ","1","Dry","1"
"32001004469 ","1","Dry","1"
"32001004473 ","2","Wet","1"
"32001004475 ","2","Wet","1"
"32001004477 ","1","Dry","1"
"32001004486 ","1","Dry","1"
"32001004488 ","2","Wet","1"
"32001004495 ","1","Dry","1"
"32001004510 ","1","Dry","1"
"32001004512 ","1","Dry","1"
"32001004515 ","2","Wet","1"
"32001004520 ","2","Wet","1"
"32001004525 ","1","Dry","1"
"32001004526 ","1","Dry","1"
"32001004527 ","1","Dry","1"
"32001004542 ","1","Dry","1"
"32001004546 ","2","Wet","1"
"32001004547 ","9","Unknown","1"
"32001004569 ","1","Dry","1"
"32001004573 ","1","Dry","1"
"32001004577 ","1","Dry","1"
"32001004602 ","1","Dry","1"
"32001004662 ","1","Dry","1"
"32001004675 ","9","Unknown","1"
"32001004703 ","2","Wet","1"
"32001004721 ","1","Dry","1"
"32001004726 ","1","Dry","1"
"32001004734 ","1","Dry","1"
"32001004743 ","1","Dry","1"
"32001004747 ","1","Dry","1"
"32001004757 ","9","Unknown","1"
"32001004769 ","1","Dry","1"
"32001004770 ","1","Dry","1"
"32001004771 ","1","Dry","1"
"32001004773 ","1","Dry","1"
"32001004791 ","1","Dry","1"
"32001004806 ","1","Dry","1"
"32001004809 ","1","Dry","1"
"32001004812 ","1","Dry","1"
"32001004816 ","1","Dry","1"
"32001004823 ","1","Dry","1"
"32001004824 ","1","Dry","1"
"32001004825 ","1","Dry","1"
"32001004876 ","1","Dry","1"
"32001004891 ","1","Dry","1"
"32001004895 ","1","Dry","1"
"32001004898 ","1","Dry","1"
"32001004962 ","9","Unknown","1"
"32001004963 ","1","Dry","1"
"32001005004 ","1","Dry","1"
"32001005009 ","1","Dry","1"
"32001005013 ","1","Dry","1"
"32001005018 ","1","Dry","1"
"32001005020 ","1","Dry","1"
"32001005046 ","1","Dry","1"
"32001005055 ","1","Dry","1"
"32001005066 ","1","Dry","1"
"32001005071 ","1","Dry","1"
"32001005075 ","1","Dry","1"
"32001005077 ","1","Dry","1"
"32001005079 ","1","Dry","1"
"32001005083 ","1","Dry","1"
"32001005093 ","2","Wet","1"
"32001005103 ","1","Dry","1"
"32001005107 ","1","Dry","1"
"32001005109 ","1","Dry","1"
"32001005113 ","1","Dry","1"
"32001005117 ","1","Dry","1"
"32001005124 ","1","Dry","1"
"32001005127 ","1","Dry","1"
"32001005169 ","1","Dry","1"
"32001005174 ","1","Dry","1"
"32001005179 ","1","Dry","1"
"32001005183 ","1","Dry","1"
"32001005184 ","2","Wet","1"
"32001005186 ","1","Dry","1"
"32001005190 ","1","Dry","1"
"32001005191 ","1","Dry","1"
"32001005195 ","1","Dry","1"
"32001005196 ","1","Dry","1"
"32001005201 ","1","Dry","1"
"32001005203 ","1","Dry","1"
"32001005241 ","1","Dry","1"
"32001005262 ","1","Dry","1"
"32001005293 ","1","Dry","1"
"32001005303 ","1","Dry","1"
"32001005320 ","9","Unknown","1"
"32001005345 ","1","Dry","1"
"32001005351 ","1","Dry","1"
"32001005364 ","1","Dry","1"
"32001005371 ","1","Dry","1"
"32001005373 ","1","Dry","1"
"32001005376 ","1","Dry","1"
"32001005388 ","1","Dry","1"
"32001005390 ","1","Dry","1"
"32001005393 ","1","Dry","1"
"32001005406 ","1","Dry","1"
"32001005421 ","1","Dry","1"
"32001005447 ","1","Dry","1"
"32001005453 ","1","Dry","1"
"32001005456 ","2","Wet","1"
"32001005458 ","2","Wet","1"
"32001005467 ","1","Dry","1"
"32001005468 ","1","Dry","1"
"32001005472 ","1","Dry","1"
"32001005475 ","1","Dry","1"
"32001005486 ","1","Dry","1"
"32001005491 ","2","Wet","1"
"32001005501 ","1","Dry","1"
"32001005514 ","2","Wet","1"
"32001005518 ","1","Dry","1"
"32001005522 ","2","Wet","1"
"32001005523 ","1","Dry","1"
"32001005528 ","1","Dry","1"
"32001005531 ","1","Dry","1"
"32001005534 ","1","Dry","1"
"32001005535 ","1","Dry","1"
"32001005536 ","1","Dry","1"
"32001005555 ","2","Wet","1"
"32001005572 ","1","Dry","1"
"32001005577 ","1","Dry","1"
"32001005582 ","1","Dry","1"
"32001005584 ","1","Dry","1"
"32001005587 ","1","Dry","1"
"32001005606 ","1","Dry","1"
"32001005612 ","1","Dry","1"
"32001005616 ","1","Dry","1"
"32001005627 ","1","Dry","1"
"32001005637 ","1","Dry","1"
"32001005665 ","1","Dry","1"
"32001005690 ","1","Dry","1"
"32001005702 ","1","Dry","1"
"32001005710 ","1","Dry","1"
"32001005711 ","1","Dry","1"
"32001005713 ","1","Dry","1"
"32001005749 ","1","Dry","1"
"32001005773 ","1","Dry","1"
"32001005782 ","1","Dry","1"
"32001005810 ","1","Dry","1"
"32001005852 ","1","Dry","1"
"32001005853 ","1","Dry","1"
"32001005857 ","1","Dry","1"
"32001005864 ","1","Dry","1"
"32001005865 ","1","Dry","1"
"32001005866 ","1","Dry","1"
"32001005948 ","1","Dry","1"
